"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"Lou Fusz Mazda",7MMVAADW6TN188019,2026,Mazda,"CX-50 Hybrid","Premium AWD",,M26989,2026-09-16,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-50-hybrid-premium-awd-awd-suv-7mmvaadw6tn188019/
"Lou Fusz Mazda",JM3KKEHD3T1423085,2026,Mazda,CX-90,"3.3 Turbo Premium Plus AWD",,M26991,2026-09-17,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-90-3-3-turbo-premium-plus-awd-awd-suv-jm3kkehd3t1423085/
"Lou Fusz Mazda",JM1BPABL8T1909782,2026,Mazda,"Mazda3 Sedan","2.5 S Select Sport",,M26990,2026-09-17,https://www.mazda.fusz.com/inventory/new-2026-mazda-mazda3-sedan-2-5-s-select-sport-fwd-sedan-jm1bpabl8t1909782/
"Lou Fusz Mazda",7MMVABCY7TN632405,2026,Mazda,CX-50,"2.5 Turbo AWD",,M26996,2026-09-18,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-50-2-5-turbo-awd-awd-suv-7mmvabcy7tn632405/
"Lou Fusz Mazda",7MMVABDL9TN632277,2026,Mazda,CX-50,"2.5 S Premium AWD",,M26997,2026-09-18,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-50-2-5-s-premium-awd-awd-suv-7mmvabdl9tn632277/
"Lou Fusz Mazda",3MVDMBCL8TM240856,2026,Mazda,CX-30,"2.5 S Carbon Edition AWD",,,2026-09-25,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-30-2-5-s-carbon-edition-awd-awd-suv-3mvdmbcl8tm240856/
"Lou Fusz Mazda",7MMVAABW2TN194127,2026,Mazda,"CX-50 Hybrid","Preferred AWD",,M26995,2026-09-18,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-50-hybrid-preferred-awd-awd-suv-7mmvaabw2tn194127/
"Lou Fusz Mazda",7MMVAADW7TN194198,2026,Mazda,"CX-50 Hybrid","Premium AWD",,M26993,2026-09-18,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-50-hybrid-premium-awd-awd-suv-7mmvaadw7tn194198/
"Lou Fusz Mazda",7MMVAAEW4TN194321,2026,Mazda,"CX-50 Hybrid","Premium Plus AWD",,M26994,2026-09-18,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-50-hybrid-premium-plus-awd-awd-suv-7mmvaaew4tn194321/
"Lou Fusz Mazda",7MMVABDL3TN632792,2026,Mazda,CX-50,"2.5 S Premium AWD",,M261000,2026-09-21,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-50-2-5-s-premium-awd-awd-suv-7mmvabdl3tn632792/
"Lou Fusz Mazda",7MMVABDL4TN632767,2026,Mazda,CX-50,"2.5 S Premium AWD",,M26999,2026-09-21,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-50-2-5-s-premium-awd-awd-suv-7mmvabdl4tn632767/
"Lou Fusz Mazda",7MMVABDL9TN632778,2026,Mazda,CX-50,"2.5 S Premium AWD",,M26998,2026-09-21,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-50-2-5-s-premium-awd-awd-suv-7mmvabdl9tn632778/
"Lou Fusz Mazda",3MVDMBCL9TM241658,2026,Mazda,CX-30,"2.5 S Preferred AWD",,,2026-09-25,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-30-2-5-s-preferred-awd-awd-suv-3mvdmbcl9tm241658/
"Lou Fusz Mazda",JM3KKCHD2T1423065,2026,Mazda,CX-90,"3.3 Turbo Premium Sport AWD",,M261004,2026-09-23,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-90-3-3-turbo-premium-sport-awd-awd-suv-jm3kkchd2t1423065/
"Lou Fusz Mazda",JM3KMAHA0T0239060,2026,Mazda,CX-5,"2.5 S AWD",,M261005,2026-09-23,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-5-2-5-s-awd-awd-suv-jm3kmaha0t0239060/
"Lou Fusz Mazda",JM3KMCHA2T0237726,2026,Mazda,CX-5,"2.5 S Preferred AWD",,M261002,2026-09-23,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-5-2-5-s-preferred-awd-awd-suv-jm3kmcha2t0237726/
"Lou Fusz Mazda",JM3KMDHA8T0238658,2026,Mazda,CX-5,"2.5 S Premium AWD",,M261003,2026-09-23,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-5-2-5-s-premium-awd-awd-suv-jm3kmdha8t0238658/
"Lou Fusz Mazda",JM1BPAAL1T1892602,2026,Mazda,Mazda3,"2.5 S",,M261006,2026-09-24,https://www.mazda.fusz.com/inventory/new-2026-mazda-mazda3-2-5-s-fwd-4d-sedan-jm1bpaal1t1892602/
