"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"Lou Fusz KIA",3KPFX5DEXTE384440,2026,Kia,"K4 Hatchback",EX,"In Transit",K26C066,2026-07-10,https://www.kia.fusz.com/inventory/new-2026-kia-k4-hatchback-ex-fwd-5-door-sedan-3kpfx5dexte384440/
"Lou Fusz KIA",5XYRLDJC0TG483423,2026,Kia,Sorento,S,"At Dealership",K267110,2026-07-10,https://www.kia.fusz.com/inventory/new-2026-kia-sorento-s-awd-4d-sport-utility-5xyrldjc0tg483423/
"Lou Fusz KIA",KNDPVDDG0V7410200,2027,Kia,"Sportage Hybrid",X-Line,"In Transit",K27Y009,2026-07-10,https://www.kia.fusz.com/inventory/new-2027-kia-sportage-hybrid-x-line-awd-5dr-sport-utility-kndpvddg0v7410200/
"Lou Fusz KIA",KNDPXDDGXV7411946,2027,Kia,"Sportage Hybrid","SX Prestige","In Transit",K27Y010,2026-07-10,https://www.kia.fusz.com/inventory/new-2027-kia-sportage-hybrid-sx-prestige-awd-5dr-sport-utility-kndpxddgxv7411946/
"Lou Fusz KIA",KNDRHDJG0T5541396,2026,Kia,"Sorento Hybrid",EX,"In Transit",K26H039,2026-07-10,https://www.kia.fusz.com/inventory/new-2026-kia-sorento-hybrid-ex-awd-4dr-sport-utility-kndrhdjg0t5541396/
"Lou Fusz KIA",KNDRKDJG2T5538145,2026,Kia,"Sorento Hybrid","X-Line SX Prestige AWD","In Transit",K26H040,2026-07-10,https://www.kia.fusz.com/inventory/new-2026-kia-sorento-hybrid-x-line-sx-prestige-awd-awd-4dr-sport-utility-kndrkdjg2t5538145/
"Lou Fusz KIA",KNDCR3LE7T5387973,2026,Kia,Niro,EX,"In Transit",K26G030,2026-07-10,https://www.kia.fusz.com/inventory/new-2026-kia-niro-ex-fwd-mpv-kndcr3le7t5387973/
"Lou Fusz KIA",KNAG64J70T5520932,2026,Kia,K5,"GT-Line FWD","In Transit",K26L104,2026-07-10,https://www.kia.fusz.com/inventory/new-2026-kia-k5-gt-line-fwd-fwd-4-door-sedan-knag64j70t5520932/
"Lou Fusz KIA",KNAG64J76T5520434,2026,Kia,K5,"GT-Line AWD","In Transit",K26L105,2026-07-10,https://www.kia.fusz.com/inventory/new-2026-kia-k5-gt-line-awd-awd-4-door-sedan-knag64j76t5520434/
"Lou Fusz KIA",KNDCP3LE0T5388520,2026,Kia,Niro,LX,"In Transit",K26G031,2026-07-10,https://www.kia.fusz.com/inventory/new-2026-kia-niro-lx-fwd-mpv-kndcp3le0t5388520/
"Lou Fusz KIA",KNDPVDDG4V7412922,2027,Kia,"Sportage Hybrid",X-Line,"In Transit",K27Y012,2026-07-10,https://www.kia.fusz.com/inventory/new-2027-kia-sportage-hybrid-x-line-awd-5dr-sport-utility-kndpvddg4v7412922/
"Lou Fusz KIA",KNDPVDDG7V7415605,2027,Kia,"Sportage Hybrid",EX,"In Transit",K27Y013,2026-07-10,https://www.kia.fusz.com/inventory/new-2027-kia-sportage-hybrid-ex-awd-5dr-sport-utility-kndpvddg7v7415605/
"Lou Fusz KIA",KNDPXDDG3V7411898,2027,Kia,"Sportage Hybrid","SX Prestige","In Transit",K27Y011,2026-07-10,https://www.kia.fusz.com/inventory/new-2027-kia-sportage-hybrid-sx-prestige-awd-5dr-sport-utility-kndpxddg3v7411898/
"Lou Fusz KIA",5XYPLESA4VG030676,2027,Kia,"Telluride Hybrid","X-Line SX Prestige","At Dealership",KD7T013,2026-07-11,https://www.kia.fusz.com/inventory/new-2027-kia-telluride-hybrid-x-line-sx-prestige-awd-4d-sport-utility-5xyplesa4vg030676/
"Lou Fusz KIA",KNDNE5K36T6650089,2026,Kia,Carnival,"SX Prestige","At Dealership",KD6M014,2026-07-11,https://www.kia.fusz.com/inventory/new-2026-kia-carnival-sx-prestige-fwd-4d-passenger-van-kndne5k36t6650089/
"Lou Fusz KIA",KNDNE5KA7T6176622,2026,Kia,"Carnival Hybrid",SX,"At Dealership",KD6Q007,2026-07-11,https://www.kia.fusz.com/inventory/new-2026-kia-carnival-hybrid-sx-fwd-4d-passenger-van-kndne5ka7t6176622/
