"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"Lou Fusz Subaru St. Louis",JF2BUPBD9TY509842,2026,Subaru,OUTBACK,Premium,"At Dealership",S26865,2026-07-31,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-premium-awd-wagon-jf2bupbd9ty509842/
"Lou Fusz Subaru St. Louis",JF1VBAH63T9811876,2026,Subaru,WRX,Premium,"In Transit",S26939,2026-08-18,https://www.subaru.fusz.com/inventory/new-2026-subaru-wrx-premium-awd-4-door-jf1vbah63t9811876/
"Lou Fusz Subaru St. Louis",JF1VBAH69T9813115,2026,Subaru,WRX,Base,"In Transit",S26934,2026-08-17,https://www.subaru.fusz.com/inventory/new-2026-subaru-wrx-base-awd-4-door-jf1vbah69t9813115/
"Lou Fusz Subaru St. Louis",JF1VBAN64T9812572,2026,Subaru,WRX,Limited,"In Transit",S26941,2026-08-18,https://www.subaru.fusz.com/inventory/new-2026-subaru-wrx-limited-awd-4-door-jf1vban64t9812572/
"Lou Fusz Subaru St. Louis",JF1VBAN68T9812042,2026,Subaru,WRX,Limited,"In Transit",S26940,2026-08-18,https://www.subaru.fusz.com/inventory/new-2026-subaru-wrx-limited-awd-4-door-jf1vban68t9812042/
"Lou Fusz Subaru St. Louis",JF2GUSGD5T8285146,2026,Subaru,CROSSTREK,"Sport Hybrid","In Transit",S26959,2026-08-20,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-sport-hybrid-awd-5-door-jf2gusgd5t8285146/
"Lou Fusz Subaru St. Louis",JF1VBAN69T8812539,2026,Subaru,WRX,Limited,"In Transit",S26933,2026-08-17,https://www.subaru.fusz.com/inventory/new-2026-subaru-wrx-limited-awd-4-door-jf1vban69t8812539/
"Lou Fusz Subaru St. Louis",JF2GUSND3T8284810,2026,Subaru,CROSSTREK,"Limited Hybrid","In Transit",S26958,2026-08-20,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-limited-hybrid-awd-5-door-jf2gusnd3t8284810/
"Lou Fusz Subaru St. Louis",4S4GUHD61T3813295,2026,Subaru,CROSSTREK,Premium,"In Transit",S26964,2026-08-21,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-premium-awd-5-door-4s4guhd61t3813295/
"Lou Fusz Subaru St. Louis",4S4GUHF65T3813183,2026,Subaru,CROSSTREK,Sport,"In Transit",S26953,2026-08-20,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-sport-awd-5-door-4s4guhf65t3813183/
"Lou Fusz Subaru St. Louis",4S4GUHM60T3813224,2026,Subaru,CROSSTREK,Limited,"At Dealership",S26929,2026-08-19,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-limited-awd-5-door-4s4guhm60t3813224/
"Lou Fusz Subaru St. Louis",4S4GUHU67T3813267,2026,Subaru,CROSSTREK,Wilderness,"At Dealership",S26919,2026-08-19,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-wilderness-awd-5-door-4s4guhu67t3813267/
"Lou Fusz Subaru St. Louis",4S4SLDN60T3158132,2026,Subaru,FORESTER,Limited,"At Dealership",S26922,2026-08-19,https://www.subaru.fusz.com/inventory/new-2026-subaru-forester-limited-awd-suv-4s4sldn60t3158132/
"Lou Fusz Subaru St. Louis",JF2BURLD7TY579589,2026,Subaru,OUTBACK,Wilderness,"In Transit",S26968,2026-08-21,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-wilderness-awd-wagon-jf2burld7ty579589/
"Lou Fusz Subaru St. Louis",4S4SLSR73T3158214,2026,Subaru,FORESTER,"Limited Hybrid","At Dealership",,2026-08-23,https://www.subaru.fusz.com/inventory/new-2026-subaru-forester-limited-hybrid-suv-4s4slsr73t3158214/
"Lou Fusz Subaru St. Louis",4S4WMABD4T3436157,2026,Subaru,ASCENT,"Premium 7-Passenger","In Transit",S26962,2026-08-21,https://www.subaru.fusz.com/inventory/new-2026-subaru-ascent-premium-7-passenger-awd-suv-4s4wmabd4t3436157/
"Lou Fusz Subaru St. Louis",4S4WMAGD6T3436055,2026,Subaru,ASCENT,"Limited 7-Passenger","At Dealership",S26924,2026-08-19,https://www.subaru.fusz.com/inventory/new-2026-subaru-ascent-limited-7-passenger-awd-suv-4s4wmagd6t3436055/
"Lou Fusz Subaru St. Louis",4S4WMAKD5T3436006,2026,Subaru,ASCENT,"Touring 7-Passenger","At Dealership",S26923,2026-08-19,https://www.subaru.fusz.com/inventory/new-2026-subaru-ascent-touring-7-passenger-awd-suv-4s4wmakd5t3436006/
"Lou Fusz Subaru St. Louis",JF2BUPADXTY561630,2026,Subaru,OUTBACK,Premium,"At Dealership",S26904,2026-08-10,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-premium-awd-wagon-jf2bupadxty561630/
"Lou Fusz Subaru St. Louis",4S4GUHB61T3816457,2026,Subaru,CROSSTREK,Base,"In Transit",S26966,2026-08-21,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-base-awd-5-door-4s4guhb61t3816457/
"Lou Fusz Subaru St. Louis",4S4GUHB62T3815477,2026,Subaru,CROSSTREK,Base,"At Dealership",,2026-08-23,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-base-5-door-4s4guhb62t3815477/
"Lou Fusz Subaru St. Louis",4S4GUHD60T3815961,2026,Subaru,CROSSTREK,Premium,"In Transit",S26956,2026-08-20,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-premium-awd-5-door-4s4guhd60t3815961/
"Lou Fusz Subaru St. Louis",4S4GUHD62T3815864,2026,Subaru,CROSSTREK,Premium,"In Transit",S26955,2026-08-20,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-premium-awd-5-door-4s4guhd62t3815864/
"Lou Fusz Subaru St. Louis",4S4GUHD64T3815476,2026,Subaru,CROSSTREK,Premium,"In Transit",S26943,2026-08-19,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-premium-awd-5-door-4s4guhd64t3815476/
"Lou Fusz Subaru St. Louis",4S4GUHD64T3815591,2026,Subaru,CROSSTREK,Premium,"In Transit",S26965,2026-08-21,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-premium-awd-5-door-4s4guhd64t3815591/
"Lou Fusz Subaru St. Louis",4S4GUHD64T3816031,2026,Subaru,CROSSTREK,Premium,"In Transit",S26957,2026-08-20,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-premium-awd-5-door-4s4guhd64t3816031/
"Lou Fusz Subaru St. Louis",4S4GUHM60T3816463,2026,Subaru,CROSSTREK,Limited,"In Transit",S26967,2026-08-21,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-limited-awd-5-door-4s4guhm60t3816463/
"Lou Fusz Subaru St. Louis",4S4GUHM64T3815798,2026,Subaru,CROSSTREK,Limited,"In Transit",S26954,2026-08-20,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-limited-awd-5-door-4s4guhm64t3815798/
"Lou Fusz Subaru St. Louis",4S4WMALD2T3436754,2026,Subaru,ASCENT,"Onyx Edition Touring 7-Passenger","At Dealership",S26942,2026-08-20,https://www.subaru.fusz.com/inventory/new-2026-subaru-ascent-onyx-edition-touring-7-passenger-awd-suv-4s4wmald2t3436754/
"Lou Fusz Subaru St. Louis",4S4SLDD64T3162749,2026,Subaru,FORESTER,Premium,"In Transit",S26961,2026-08-21,https://www.subaru.fusz.com/inventory/new-2026-subaru-forester-premium-awd-suv-4s4sldd64t3162749/
"Lou Fusz Subaru St. Louis",4S4WMAAD0T3436903,2026,Subaru,ASCENT,"Premium 8-Passenger","In Transit",S26951,2026-08-20,https://www.subaru.fusz.com/inventory/new-2026-subaru-ascent-premium-8-passenger-awd-suv-4s4wmaad0t3436903/
