"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"Mazda of Evansville",7MMVABBLXTN498754,2026,Mazda,CX-50,"2.5 S Preferred","At Dealership",WM260316,2026-05-05,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-2-5-s-preferred-awd-suv-7mmvabblxtn498754/
"Mazda of Evansville",JM3KMBHA1T0121198,2026,Mazda,CX-5,"2.5 S Select","At Dealership",WM260285,2026-04-23,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-select-awd-suv-jm3kmbha1t0121198/
"Mazda of Evansville",JM1BPAAL0T1887407,2026,Mazda,"Mazda3 Sedan","2.5 S","In Transit",WM260374,2026-06-15,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-mazda3-sedan-2-5-s-fwd-sedan-jm1bpaal0t1887407/
"Mazda of Evansville",JM1BPABL4T1887375,2026,Mazda,"Mazda3 Sedan","2.5 S Select Sport","In Transit",WM260376,2026-06-15,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-mazda3-sedan-2-5-s-select-sport-fwd-sedan-jm1bpabl4t1887375/
"Mazda of Evansville",JM1BPABL6T1887457,2026,Mazda,"Mazda3 Sedan","2.5 S Select Sport","In Transit",WM260373,2026-06-15,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-mazda3-sedan-2-5-s-select-sport-fwd-sedan-jm1bpabl6t1887457/
"Mazda of Evansville",JM1BPABL8T1887881,2026,Mazda,"Mazda3 Sedan","2.5 S Select Sport","In Transit",WM260378,2026-06-16,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-mazda3-sedan-2-5-s-select-sport-fwd-sedan-jm1bpabl8t1887881/
"Mazda of Evansville",7MMVABBL8TN601668,2026,Mazda,CX-50,"2.5 S Preferred","At Dealership",WM260327,2026-05-20,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-2-5-s-preferred-awd-suv-7mmvabbl8tn601668/
"Mazda of Evansville",7MMVABCY4TN602195,2026,Mazda,CX-50,"2.5 Turbo","At Dealership",WM260331,2026-05-20,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-2-5-turbo-awd-suv-7mmvabcy4tn602195/
"Mazda of Evansville",JM3KMCHAXT0120864,2026,Mazda,CX-5,"2.5 S Preferred","At Dealership",WM260311,2026-05-05,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-preferred-awd-suv-jm3kmchaxt0120864/
"Mazda of Evansville",7MMVABBL7TN602648,2026,Mazda,CX-50,"2.5 S Preferred","At Dealership",WM260340,2026-05-26,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-2-5-s-preferred-awd-suv-7mmvabbl7tn602648/
"Mazda of Evansville",JM3KMBHA2T0120920,2026,Mazda,CX-5,"2.5 S Select","At Dealership",WM260318,2026-05-06,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-select-awd-suv-jm3kmbha2t0120920/
"Mazda of Evansville",7MMVABBL6TN603046,2026,Mazda,CX-50,"2.5 S Preferred","At Dealership",WM260338,2026-05-26,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-2-5-s-preferred-awd-suv-7mmvabbl6tn603046/
"Mazda of Evansville",JM3KMEHA1T0169107,2026,Mazda,CX-5,"2.5 S Premium Plus","In Transit",WM260377,2026-06-15,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-premium-plus-awd-suv-jm3kmeha1t0169107/
"Mazda of Evansville",7MMVAADW2TN176756,2026,Mazda,"CX-50 Hybrid",Premium,"In Transit",WM260362,2026-06-04,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-hybrid-premium-awd-suv-7mmvaadw2tn176756/
"Mazda of Evansville",JM3KKEHD5T1400990,2026,Mazda,CX-90,"Premium Plus","In Transit",WM260379,2026-06-16,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-90-premium-plus-awd-suv-jm3kkehd5t1400990/
"Mazda of Evansville",JM3KMBHA0T0138347,2026,Mazda,CX-5,"2.5 S Select","At Dealership",WM260320,2026-05-11,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-select-awd-suv-jm3kmbha0t0138347/
"Mazda of Evansville",7MMVABCY8TN604127,2026,Mazda,CX-50,"2.5 Turbo","At Dealership",WM260342,2026-05-26,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-2-5-turbo-awd-suv-7mmvabcy8tn604127/
"Mazda of Evansville",7MMVABCY9TN604119,2026,Mazda,CX-50,"2.5 Turbo","At Dealership",WM260343,2026-05-26,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-2-5-turbo-awd-suv-7mmvabcy9tn604119/
"Mazda of Evansville",JM3KMDHA9T0170595,2026,Mazda,CX-5,"2.5 S Premium","In Transit",WM260387,2026-06-26,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-premium-awd-suv-jm3kmdha9t0170595/
